hhcat,SURVYR,hhcatDescription,codecat,codeDESCRIPTION,ew,ew2,mw,mw2,ewmw,combined_desc,estimate,calc1,calc2,calc3,standard_error,residual_standard_error
2,202021,decile2,18501,"Peas, canned",36504.68,63845837.6,5233.46,223980.788,1381617.57,2_18501,3.487623866,0.047911029,0.014463733,0.008177733,0.71155245,20.40221301
2,202021,decile2,18802,Baked beans in sauce,111734.57,526822369.4,5233.46,223980.788,5087636.906,2_18802,10.67501901,0.042197729,0.017400817,0.008177733,1.938468414,18.15892236
2,202021,decile2,18803,Other canned beans and pulses,38234.05,168386475.4,5233.46,223980.788,2021202.332,2_18803,3.652846301,0.115187831,0.020202289,0.008177733,1.173259177,32.11904035
2,202021,decile2,19101,Other canned vegetables,58847.54,317315712.1,5233.46,223980.788,3267659.541,2_19101,5.622240353,0.091629423,0.021220205,0.008177733,1.57610312,28.0333643
2,202021,decile2,19201,"Dried pulses, other than air-dried",33218.43,182957794.8,5233.46,223980.788,1807827.177,2_19201,3.173658536,0.165803125,0.020797872,0.008177733,1.242125462,39.13859819
2,202021,decile2,19501,Air-dried vegetables,319.2,101888.64,5233.46,223980.788,970.368,2_19501,0.030496077,1,0.001161755,0.008177733,0.03060287,100.3501858
2,202021,decile2,19602,Tomato puree and vegetable purees,16641.06,34895867.22,5233.46,223980.788,1031563.788,2_19602,1.58987171,0.126012034,0.023689516,0.008177733,0.528498447,33.24157814
2,202021,decile2,19603,"Vegetable juices e.g. tomato juice, carrot juice",0,0,5233.46,223980.788,0,2_19603,0,NA,NA,0.008177733,NA,NA
2,202021,decile2,19702,Chips - frozen or not frozen,190169.11,928929240.4,5233.46,223980.788,8289853.482,2_19702,18.1685835,0.025686367,0.016658963,0.008177733,2.383143216,13.11683553
2,202021,decile2,19703,Takeaway chips,174497.59,1938854802,5233.46,223980.788,6860540.456,2_19703,16.67134076,0.063674629,0.015024844,0.008177733,3.97420139,23.83852294
2,202021,decile2,19901,Canned potatoes,1912.54,1221274.676,5233.46,223980.788,44326.5638,2_19901,0.182722329,0.333881455,0.008857163,0.008177733,0.105474005,57.72365424
2,202021,decile2,20002,Crisps and potato snacks,483498.83,3904529760,5233.46,223980.788,20107301.18,2_20002,46.19303768,0.016702362,0.015892764,0.008177733,4.379170813,9.480153358
2,202021,decile2,20101,Other potato products - frozen or not frozen,165804.06,1356457187,5233.46,223980.788,6766105.697,2_20101,15.84076882,0.049341889,0.015594976,0.008177733,3.243478028,20.47550888
2,202021,decile2,20301,"Peas, frozen",46388.09,102751791.7,5233.46,223980.788,1541038.49,2_20301,4.431875853,0.047750335,0.012695449,0.008177733,0.921495795,20.79245507
2,202021,decile2,20401,"Beans, frozen",4003.39,3695034.457,5233.46,223980.788,138848.7683,2_20401,0.382480233,0.230548708,0.013254252,0.008177733,0.181616577,47.48391196
2,202021,decile2,20601,Ready meals and other vegetable products - frozen or not frozen,349757.3,3523229168,5233.46,223980.788,12127734.29,2_20601,33.41549377,0.028800983,0.013251162,0.008177733,5.147239467,15.40375104
2,202021,decile2,20604,All vegetable takeaway products,140278.16,6056881787,5233.46,223980.788,7264310.242,2_20604,13.40204759,0.307800256,0.019789982,0.008177733,7.293817462,54.42315744
2,202021,decile2,20801,Other frozen vegetables,63910.63,174823081.4,5233.46,223980.788,2146845.855,2_20801,6.105963359,0.042800868,0.012837157,0.008177733,1.192484548,19.52983466
2,202021,decile2,21001,Fresh oranges,65298.19,193028445.2,5233.46,223980.788,2523652.998,2_21001,6.238529577,0.045270889,0.014769629,0.008177733,1.226930105,19.66697585
2,202021,decile2,21401,Other fresh citrus fruits,198300.9,1040291440,5233.46,223980.788,6832770.38,2_21401,18.94548731,0.026454871,0.0131678,0.008177733,2.775679069,14.65087186
2,202021,decile2,21701,Fresh apples,219055.09,914085150.8,5233.46,223980.788,7950353.103,2_21701,20.92832371,0.019049341,0.013869926,0.008177733,2.418751849,11.55731287
2,202021,decile2,21801,Fresh pears,68657.11,222170339.4,5233.46,223980.788,2127809.342,2_21801,6.559437733,0.04713191,0.011843724,0.008177733,1.367543186,20.84848186
2,202021,decile2,22101,Fresh stone fruit,225669.98,2669481694,5233.46,223980.788,7917808.18,2_22101,21.56030427,0.05241787,0.013408255,0.008177733,4.683469207,21.72264894
2,202021,decile2,22201,Fresh grapes,222200.95,1193443336,5233.46,223980.788,8724370.863,2_22201,21.22887631,0.024171855,0.015004768,0.008177733,2.795837381,13.16997349
2,202021,decile2,22701,Other fresh soft fruit,423900.17,4108483570,5233.46,223980.788,16612088.44,2_22701,40.49903601,0.022864114,0.014976203,0.008177733,5.133265805,12.67503208
2,202021,decile2,22801,Fresh bananas,197303.81,661619958.1,5233.46,223980.788,8088138.89,2_22801,18.85022624,0.016995645,0.015665859,0.008177733,1.838019772,9.750650996
2,202021,decile2,22901,Fresh melons,48682.03,243446950.3,5233.46,223980.788,1872983.542,2_22901,4.65103679,0.102722831,0.014703014,0.008177733,1.44255301,31.01572994
2,202021,decile2,23101,Other fresh fruit,103763.7,672434510,5233.46,223980.788,4904031.497,2_23101,9.913489355,0.062453833,0.018061295,0.008177733,2.272985433,22.92820773
2,202021,decile2,23301,"Tinned peaches, pears and pineapples",32363.51,121803127.5,5233.46,223980.788,920328.9323,2_23301,3.091980258,0.116291295,0.010867472,0.008177733,1.042146686,33.70482988
2,202021,decile2,23601,All other tinned or bottled fruit,46443.85,187426722.8,5233.46,223980.788,1213066.742,2_23601,4.437203112,0.086891058,0.00998154,0.008177733,1.29431968,29.16971902
2,202021,decile2,24001,Dried fruit,94157.1,846610717,5233.46,223980.788,3498050.617,2_24001,8.995683544,0.095494336,0.014197573,0.008177733,2.690814762,29.91228792
2,202021,decile2,24101,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",23467.61,153118812.3,5233.46,223980.788,1544832.313,2_24101,2.242074077,0.278029467,0.025156694,0.008177733,1.145545193,51.09310192
2,202021,decile2,24502,Nuts & edible seeds,277495.46,3609569837,5233.46,223980.788,12207171.26,2_24502,26.51166341,0.046875259,0.016811259,0.008177733,5.184486694,19.5554938
2,202021,decile2,24503,Peanut butter,33773.16,125865272.8,5233.46,223980.788,1412443.548,2_24503,3.226656934,0.110347507,0.015982345,0.008177733,1.0332504,32.02231973
2,202021,decile2,24801,Pure fruit juices,331660.77,4029468912,5233.46,223980.788,16743479.38,2_24801,31.68656778,0.036631913,0.019292686,0.008177733,5.061621564,15.97402912
2,202021,decile2,25102,"White bread, standard, unsliced",14735.71,31267318.83,5233.46,223980.788,740678.1166,2_25102,1.407836307,0.143995364,0.019208769,0.008177733,0.51335729,36.46427409
2,202021,decile2,25202,"White bread, standard, sliced",240915.23,853640156.2,5233.46,223980.788,8652900.381,2_25202,23.01682157,0.014707753,0.013725827,0.008177733,2.202850387,9.570610695
2,202021,decile2,25701,"White bread, premium, sliced and unsliced",2448.75,3104333.563,5233.46,223980.788,80667.75,2_25701,0.233951344,0.51770157,0.012589155,0.008177733,0.167612733,71.64427044
2,202021,decile2,25801,"White bread, soft grain, sliced and unsliced",8129.33,14317289.36,5233.46,223980.788,369330.4766,2_25801,0.776668781,0.216646309,0.017362069,0.008177733,0.353757048,45.54799378
2,202021,decile2,25901,"Brown bread, sliced and unsliced",36439.18,85629034.52,5233.46,223980.788,1514405.871,2_25901,3.481366056,0.064488735,0.01588235,0.008177733,0.829589281,23.82941832
2,202021,decile2,26001,"Wholemeal and granary bread, sliced and unsliced",125479.72,377923391.1,5233.46,223980.788,4612752.881,2_26001,11.98821812,0.024002512,0.014048428,0.008177733,1.614266746,13.46544357
2,202021,decile2,26302,"Rolls - white, brown or wholemeal",108949.47,292137719.2,5233.46,223980.788,4036452.829,2_26302,10.4089331,0.024611461,0.014158454,0.008177733,1.420761784,13.64944679
2,202021,decile2,26303,Malt bread and fruit loaves,16985.59,30314716.8,5233.46,223980.788,463198.2873,2_26303,1.622787792,0.105073268,0.010421432,0.008177733,0.520380174,32.06705006
2,202021,decile2,26304,Vienna and French bread,93156.87,2004105111,5233.46,223980.788,1961189.328,2_26304,8.900122481,0.230935511,0.008045364,0.008177733,4.278246199,48.06952048
2,202021,decile2,26305,Starch reduced bread and rolls,3923.36,15392753.69,5233.46,223980.788,124135.1104,2_26305,0.37483424,1,0.012091427,0.008177733,0.374100027,99.80412348
2,202021,decile2,26308,Other breads,244953.47,1585823500,5233.46,223980.788,8694343.021,2_26308,23.40263134,0.026429421,0.013564202,0.008177733,3.394829983,14.50618921
2,202021,decile2,26309,Sandwiches,94197.93,623222084.6,5233.46,223980.788,4530967.174,2_26309,8.999584405,0.070236056,0.01838191,0.008177733,2.20502452,24.50140385
2,202021,decile2,26310,Sandwiches from takeaway,16932.45,108133925.9,5233.46,223980.788,703761.4723,2_26310,1.617710845,0.377157169,0.015883521,0.008177733,0.983285295,60.78251241
2,202021,decile2,26311,Takeaway breads,33574.2,218915722.3,5233.46,223980.788,1263148.395,2_26311,3.207648477,0.194207325,0.014377712,0.008177733,1.390830411,43.35981394
2,202021,decile2,26401,Flour,29343.51,44819508.83,5233.46,223980.788,798224.683,2_26401,2.803452209,0.052052665,0.010395711,0.008177733,0.625833819,22.32368425
2,202021,decile2,26701,"Buns, scones and teacakes",241278.96,1300824779,5233.46,223980.788,8910985.661,2_26701,23.051572,0.022344976,0.014113911,0.008177733,2.952833356,12.80968325
2,202021,decile2,27001,"Cakes and pastries, not frozen",806234.58,12353388190,5233.46,223980.788,31496876.58,2_27001,77.02691718,0.019004797,0.014929565,0.008177733,8.526349474,11.06931159
2,202021,decile2,27002,Takeaway pastries,11734.35,81041135.32,5233.46,223980.788,652747.39,2_27002,1.121089107,0.588555525,0.021258234,0.008177733,0.850458983,75.86007013
2,202021,decile2,27101,Crispbread,24390.24,49820067.66,5233.46,223980.788,748013.2798,2_27101,2.330221307,0.083747561,0.011720181,0.008177733,0.659930493,28.32050722
2,202021,decile2,27402,Sweet biscuits (not chocolate) and cereal bars,324710.6,2704617242,5233.46,223980.788,14767192.04,2_27402,31.02255487,0.025651507,0.017379711,0.008177733,3.97882008,12.8255719
2,202021,decile2,27403,Cream crackers and other unsweetened biscuits,87817.2,419578439.1,5233.46,223980.788,2831883.737,2_27403,8.389975274,0.054406901,0.012323581,0.008177733,1.880946643,22.41897719
2,202021,decile2,27702,Chocolate biscuits,327200,2798046679,5233.46,223980.788,14065553.04,2_27702,31.26038988,0.026135353,0.016427997,0.008177733,4.180612835,13.3735147
2,202021,decile2,28101,Oatmeal and oat products,38257.86,97357859.74,5233.46,223980.788,1238990.439,2_28101,3.655121086,0.066516543,0.01237623,0.008177733,0.912449179,24.96358281
2,202021,decile2,28202,Muesli,73444.75,363109607.2,5233.46,223980.788,2473285.286,2_28202,7.016844497,0.067315678,0.012869289,0.008177733,1.755952164,25.02481228
2,202021,decile2,28203,High fibre breakfast cereals,140793.57,637487385.9,5233.46,223980.788,4836407.136,2_28203,13.4512894,0.032159253,0.013127473,0.008177733,2.218831427,16.4953066
2,202021,decile2,28204,Sweetened breakfast cereals,91966.64,371700837.1,5233.46,223980.788,3721361.214,2_28204,8.786408991,0.043947371,0.015463671,0.008177733,1.682349165,19.14717568
2,202021,decile2,28205,Other breakfast cereals,65769.45,264430248.5,5233.46,223980.788,2097465.765,2_28205,6.283553328,0.061131171,0.012187419,0.008177733,1.501775617,23.90010141
2,202021,decile2,28502,Canned or fresh carton custard,20106.02,56425834.39,5233.46,223980.788,638259.968,2_28502,1.920910831,0.139580828,0.012131446,0.008177733,0.707425103,36.82758678
2,202021,decile2,28503,All canned milk puddings,6914,9275438.32,5233.46,223980.788,111300.046,2_28503,0.66055726,0.194033042,0.006151869,0.008177733,0.292485108,44.27853953
2,202021,decile2,28601,Puddings,45896.22,136505967,5233.46,223980.788,1395099.071,2_28601,4.384883041,0.064803401,0.011616337,0.008177733,1.086219674,24.77191897
2,202021,decile2,28702,Dried rice,115691.22,3624521836,5233.46,223980.788,9139353.664,2_28702,11.05303375,0.270800785,0.030189517,0.008177733,5.513115412,49.87875309
2,202021,decile2,28703,Cooked rice,76762.86,280589958.8,5233.46,223980.788,2586091.413,2_28703,7.333853703,0.047617855,0.012874602,0.008177733,1.5193824,20.71738081
2,202021,decile2,28704,Takeaway rice,80402.7,1022912141,5233.46,223980.788,2737477.046,2_28704,7.6816007,0.158233002,0.013011307,0.008177733,3.008594091,39.16623902
2,202021,decile2,29001,"Invalid foods, slimming foods and sports foods",28570.38,547017417.8,5233.46,223980.788,1388670.242,2_29001,2.729588074,0.670145525,0.018574802,0.008177733,2.217105213,81.2249011
2,202021,decile2,29101,Infant cereal foods,19190.04,150574043,5233.46,223980.788,1290076.684,2_29101,1.833398937,0.408882338,0.025690984,0.008177733,1.146965185,62.55949874
2,202021,decile2,29402,Cakes and pastries - frozen,30911.73,164548596.8,5233.46,223980.788,1363657.149,2_29402,2.953278519,0.172205715,0.016858657,0.008177733,1.194252637,40.43819874
2,202021,decile2,29501,Canned pasta,41655.12,257951733.5,5233.46,223980.788,2186990.451,2_29501,3.979692211,0.148662582,0.020064095,0.008177733,1.471820283,36.98326918
2,202021,decile2,29502,Dried and fresh pasta,167826.18,1029409697,5233.46,223980.788,7502440.952,2_29502,16.03396032,0.036548439,0.01708378,0.008177733,2.665806504,16.62600163
2,202021,decile2,29503,Takeaway pasta and noodles,4848.67,13210410.79,5233.46,223980.788,91962.3986,2_29503,0.463237514,0.561915573,0.007248176,0.008177733,0.347534704,75.02300516
2,202021,decile2,29601,Pizzas - frozen and not frozen,303997.49,3214459488,5233.46,223980.788,12965147.93,2_29601,29.04364321,0.034783074,0.016298535,0.008177733,4.742416308,16.32858617
2,202021,decile2,29602,Takeaway pizza,437506.81,21278391975,5233.46,223980.788,23099647.71,2_29602,41.799002,0.111165281,0.020177234,0.008177733,13.16275598,31.4905987
2,202021,decile2,29907,"Cake, pudding and dessert mixes",44398.35,172693164.6,5233.46,223980.788,2493565.38,2_29907,4.241777906,0.08760754,0.021463227,0.008177733,1.156396468,27.26207015
2,202021,decile2,29909,Cereal snacks,221700.23,1065155971,5233.46,223980.788,9223125.743,2_29909,21.18103797,0.021671098,0.015898387,0.008177733,2.501734734,11.81119989
2,202021,decile2,29915,Quiches and flans - frozen and not frozen,49141.38,249346963,5233.46,223980.788,1288381.329,2_29915,4.694922671,0.103254595,0.010019318,0.008177733,1.495117347,31.84540943
2,202021,decile2,29916,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",5967.5,19177524.25,5233.46,223980.788,341868.3,2_29916,0.570129513,0.538527252,0.021893112,0.008177733,0.413024058,72.4439006
2,202021,decile2,29919,Other cereal foods - frozen and not frozen,413729.54,6097337914,5233.46,223980.788,21239227.82,2_29919,39.52734329,0.03562109,0.019618386,0.008177733,6.146525667,15.55006018
2,202021,decile2,30101,Other cereals,17660.44,47955168.66,5233.46,223980.788,930762.8956,2_30101,1.687262347,0.15375611,0.020140889,0.008177733,0.635345475,37.65540533
2,202021,decile2,30401,Tea,161368.17,880647717.5,5233.46,223980.788,5032448.682,2_30401,15.41696793,0.033819444,0.011917978,0.008177733,2.673819643,17.34335607
2,202021,decile2,30701,Coffee beans and ground coffee,241364.12,5548062742,5233.46,223980.788,9070887.298,2_30701,23.05970811,0.095234859,0.014362107,0.008177733,6.881323135,29.84132801
2,202021,decile2,30801,Instant coffee,319136.52,2727985734,5233.46,223980.788,11326542.3,2_30801,30.49001234,0.026784842,0.013563193,0.008177733,4.460239922,14.62852777
2,202021,decile2,30901,Coffee essences,1968.6,3875385.96,5233.46,223980.788,45592.776,2_30901,0.18807825,1,0.008850741,0.008177733,0.188014951,99.96634395
2,202021,decile2,31001,Tea and coffee from takeaway,5097.34,14738653.56,5233.46,223980.788,93835.7564,2_31001,0.486995219,0.567244907,0.007035028,0.008177733,0.367152931,75.39148574
2,202021,decile2,31201,Cocoa and chocolate drinks,61583.13,1957862524,5233.46,223980.788,2415666.134,2_31201,5.88359613,0.51624835,0.014990504,0.008177733,4.199402381,71.374756
2,202021,decile2,31301,Malt drinks and chocolate versions of malted drinks,7219.27,27915073.91,5233.46,223980.788,101319.2657,2_31301,0.689722478,0.535614361,0.005363396,0.008177733,0.506102497,73.37770088
2,202021,decile2,31401,Mineral or spring waters,119517.25,760064429.8,5233.46,223980.788,3494796.988,2_31401,11.41856917,0.053209506,0.011174612,0.008177733,2.558692876,22.40817425
2,202021,decile2,31501,Baby foods,70653.47,1933510955,5233.46,223980.788,4381836.827,2_31501,6.750168149,0.38732867,0.023700843,0.008177733,4.115973137,60.97586084
2,202021,decile2,31801,Soups - canned or cartons,99143.71,412595685.5,5233.46,223980.788,2488669.034,2_31801,9.47209972,0.041975352,0.009592749,0.008177733,1.907642719,20.13959708
2,202021,decile2,31901,Soups - dehydrated or powdered,14004.69,26301348.19,5233.46,223980.788,234230.8179,2_31901,1.337995322,0.134100689,0.00639163,0.008177733,0.493222886,36.86282585
2,202021,decile2,32001,Soups  - from takeaway,0,0,5233.46,223980.788,0,2_32001,0,NA,NA,0.008177733,NA,NA
2,202021,decile2,32101,Other takeaway food brought home,4230.51,17897214.86,5233.46,223980.788,287505.4596,2_32101,0.404179071,1,0.025971346,0.008177733,0.400567028,99.10632611
2,202021,decile2,32201,Meals on wheels - items not specified,0,0,5233.46,223980.788,0,2_32201,0,NA,NA,0.008177733,NA,NA
2,202021,decile2,32302,Salad dressings,109628.03,391436010,5233.46,223980.788,4000230.734,2_32302,10.4737621,0.032569985,0.01394455,0.008177733,1.714730084,16.37167302
2,202021,decile2,32303,Other spreads and dresssings,96055.58,985147439.4,5233.46,223980.788,4952808.988,2_32303,9.177062593,0.10677167,0.019704711,0.008177733,2.832201093,30.86173886
2,202021,decile2,32702,Pickles,34199.45,74661055.87,5233.46,223980.788,840124.6983,2_32702,3.267384293,0.063834562,0.009387841,0.008177733,0.817658952,25.02487858
2,202021,decile2,32703,Sauces,382776.67,2618461440,5233.46,223980.788,14337762.84,2_32703,36.57013429,0.017871264,0.014314528,0.008177733,3.96148747,10.83257567
2,202021,decile2,32704,Takeaway sauces and mayonnnais,16974.2,61957100.35,5233.46,223980.788,826096.229,2_32704,1.621699602,0.215036634,0.018598692,0.008177733,0.733567127,45.23446424
